id,lat,lon
1213118055,-1.285601,36.8052818
1213118056,-1.2864604,36.8121627
1213118057,-1.2858718,36.8112963
1213118058,-1.2851665,36.8091546
1213118059,-1.2870195,36.8131712
1223521394,-1.2896565,36.8250574
1223521414,-1.2900147,36.8243631
1223521420,-1.2896366,36.8250987
1223521425,-1.2896323,36.8251272
1223521438,-1.2896319,36.82516
1223521450,-1.289637,36.8251815
1223521477,-1.2896468,36.8252012
1223521480,-1.289656,36.8252195
1223521482,-1.2896825,36.8252569
1223521499,-1.2897108,36.8252804
1240015175,-1.2815945,36.8157958
1240015202,-1.2814888,36.8157649
1271121170,-1.2838318,36.8117168
1271121175,-1.2816799,36.8137515
1271121176,-1.2793671,36.8113641
1271121177,-1.2791441,36.8173271
1271123189,-1.2824904,36.8141019
1272979713,-1.2784882,36.8124507
1272979754,-1.2781731,36.812152
1284303714,-1.2863131,36.8175451
1284303717,-1.2831616,36.8186809
1284303719,-1.2826491,36.8162325
1284303726,-1.2834068,36.8166149
1284303728,-1.2853052,36.8169245
1284303732,-1.2822979,36.8169314
1284303734,-1.2829333,36.8182223
1284303736,-1.282597,36.8163293
1284303737,-1.2862963,36.8174993
1284303747,-1.2861846,36.817365
1284303751,-1.283025,36.8164292
1284303754,-1.2814801,36.8212503
1284303755,-1.2833772,36.8166842
1284303765,-1.28344,36.8190138
1284303767,-1.2823959,36.8192779
1284303770,-1.2827056,36.8186872
1284303772,-1.2833218,36.8167932
1284303784,-1.2835762,36.8160025
1284303789,-1.2830866,36.8188343
1284303798,-1.2820256,36.8153071
1284303801,-1.2863362,36.817624
1284303806,-1.2822095,36.8161272
1284303807,-1.2832412,36.8167492
1284303808,-1.2857848,36.8176998
1284303810,-1.2830021,36.8164928
1284303811,-1.2835079,36.8188539
1288828128,-1.2892532,36.815392
1295903328,-1.2830927,36.8197103
1295903335,-1.28053,36.8184721
1295903336,-1.2847645,36.8205212
1295903337,-1.2840367,36.8206451
1295903339,-1.2809969,36.8186961
1295903341,-1.2820654,36.8192113
1295903343,-1.2849146,36.8205917
1295903345,-1.2837681,36.8200577
1295903347,-1.2823663,36.819357
1295903349,-1.2842376,36.8201113
1295903354,-1.2827187,36.8195213
1295903355,-1.2801776,36.8183103
1295903357,-1.2842081,36.8202896
1352875164,-1.2887182,36.8140241
1352875179,-1.2884809,36.8139638
1352875182,-1.2890239,36.8139692
1352875184,-1.2889569,36.8140161
1352875186,-1.2889636,36.8137103
1352875188,-1.2889435,36.8133911
1352877473,-1.2900783,36.8145219
1375944184,-1.2831001,36.8226419
1376369215,-1.2850029,36.823168
1376369224,-1.2848615,36.8234242
1387324164,-1.2814137,36.8269967
1387324172,-1.2800281,36.825158
1387324175,-1.2824575,36.8287052
1387324183,-1.2810368,36.8276053
1387324213,-1.2830035,36.8286846
1387324285,-1.28053,36.8266799
1387324288,-1.2801736,36.8259223
1387324294,-1.2807501,36.8270677
1387324299,-1.2812919,36.8262508
1387324327,-1.2822598,36.8275331
1387324337,-1.280286,36.8261891
1387324350,-1.2832179,36.8268938
1387324467,-1.2800741,36.8255159
1387324479,-1.2837342,36.8265551
1390302815,-1.2800394,36.8225884
1390302816,-1.2799697,36.8223872
1390302817,-1.280068,36.8232195
1390302818,-1.280441,36.8221043
1390302820,-1.2800037,36.8220146
1390302821,-1.2801788,36.8220179
1390302823,-1.2798732,36.8220684
1390302825,-1.2801111,36.8230298
1390302826,-1.2802553,36.8225227
1390302827,-1.2804249,36.8229391
1390302828,-1.2799613,36.8234643
1390302829,-1.2802801,36.8230692
1390302830,-1.2801433,36.8231804
1390302831,-1.2799013,36.8221532
1390302832,-1.280095,36.8231033
1390302833,-1.2801319,36.8229049
1390302835,-1.2805449,36.8228137
1390302836,-1.2799421,36.822958
1390302837,-1.2797028,36.8215962
1390302838,-1.2805255,36.8223605
1390302839,-1.2805744,36.822742
1390302840,-1.2804906,36.8221673
1390750392,-1.2845981,36.8291565
1390750405,-1.2844501,36.8295029
1392091513,-1.2873767,36.8317053
1394882097,-1.2786464,36.8341521
1394961507,-1.2800394,36.8306686
1394961538,-1.27846,36.8338068
1394961561,-1.2776581,36.8340019
1394961568,-1.2801105,36.8307424
1394961570,-1.2794344,36.8310118
1394961574,-1.2798463,36.8306351
1394961593,-1.2800839,36.831552
1394961596,-1.2797243,36.8306722
1394961600,-1.2801929,36.8313934
1394961602,-1.2795366,36.8308295
1394961627,-1.2802266,36.8310405
1394961628,-1.2801815,36.8308644
1394961661,-1.2802258,36.8312184
1394961688,-1.2796117,36.8307464
1394961690,-1.2786678,36.8337491
1394961720,-1.2799429,36.8306378
1395073755,-1.2834269,36.8277305
1395073756,-1.2838766,36.8268961
1395073757,-1.2831514,36.8283243
1395073758,-1.2846649,36.8265581
1395073759,-1.2844612,36.8265581
1395073760,-1.2836621,36.8270409
1395073761,-1.2840643,36.8267566
1395073762,-1.2849578,36.8270683
1395073763,-1.28437,36.8265903
1395073764,-1.284429,36.8268907
1395073766,-1.2842949,36.8266225
1395073774,-1.2845577,36.8265581
1395073776,-1.2830105,36.8274687
1395073777,-1.2839786,36.8282989
1395073780,-1.2838137,36.8293248
1395073781,-1.2841455,36.8286103
1395073782,-1.2840383,36.8287948
1395073783,-1.2835774,36.8274595
1395073784,-1.2845523,36.8268639
1395073785,-1.2847561,36.8265796
1395073786,-1.2839391,36.8272025
1395073787,-1.2833249,36.8279346
1395073789,-1.2844987,36.8268692
1395073791,-1.2841072,36.8270892
1395073793,-1.2842466,36.826998
1395073795,-1.2843163,36.8283015
1395081584,-1.2857297,36.8297486
1395081585,-1.2852631,36.8306572
1395081586,-1.2854709,36.8296051
1395081587,-1.285668,36.829868
1395081588,-1.2870608,36.8293989
1395081590,-1.2847578,36.830793
1395081591,-1.2853549,36.8296209
1395081592,-1.2867057,36.8295143
1395081593,-1.2863523,36.8296047
1395081594,-1.2852896,36.8307467
1395084546,-1.2838555,36.8327808
1395093409,-1.284099,36.8263116
1395093412,-1.2827629,36.8271956
1395093413,-1.2818654,36.82585
1395093414,-1.2816799,36.823542
1395093415,-1.2821451,36.8239754
1395093421,-1.2822301,36.8240156
1395093427,-1.2821297,36.826255
1395093430,-1.2823856,36.8241873
1395093432,-1.2827161,36.8245813
1395093433,-1.2824232,36.8267029
1395093435,-1.2817406,36.8255716
1395093439,-1.2820218,36.8239497
1395093441,-1.2816998,36.8243006
1395096269,-1.2815348,36.8223582
1395096271,-1.281918,36.8223924
1395096272,-1.2830563,36.8238245
1395329912,-1.2810256,36.8244767
1395329913,-1.2804933,36.8236694
1395329914,-1.2797796,36.8246946
1395329915,-1.2810397,36.8232704
1395329916,-1.2810216,36.825221
1395329917,-1.2810155,36.8236613
1395329918,-1.281043,36.825673
1395329919,-1.2802091,36.8239738
1395329920,-1.2811352,36.8258386
1395329921,-1.2806046,36.8236458
1395329922,-1.2810128,36.824059
1395329923,-1.2810252,36.8229716
1395363626,-1.2794917,36.8144882
1395363648,-1.2794448,36.817851
1395808685,-1.2799691,36.8323228
1395808687,-1.2796868,36.8316798
1395808689,-1.2800023,36.8319166
1395808690,-1.2793502,36.8326065
1395808691,-1.2795802,36.8327376
1395808694,-1.2796396,36.8326856
1395808695,-1.279034,36.8314948
1395808700,-1.279734,36.8326092
1395808701,-1.279184,36.8327621
1395808713,-1.2795471,36.8327414
1395808715,-1.2793998,36.8315007
1395808726,-1.2799261,36.8318615
1395808731,-1.2800052,36.8322606
1395808735,-1.2800193,36.8320379
1395808744,-1.2792457,36.831488
1395808747,-1.2793194,36.8314839
1398645758,-1.2822304,36.8254312
1398645759,-1.2817836,36.8257314
1398645760,-1.2826292,36.8251512
1403611557,-1.2758241,36.8131886
1414541842,-1.2758053,36.8135507
1418962731,-1.279716,36.8139099
1420048700,-1.2797482,36.8138532
1455718286,-1.2878785,36.8302144
1455718287,-1.2878317,36.8303198
1455718288,-1.2878358,36.8301221
1455718289,-1.2877408,36.8303504
1455718298,-1.2878568,36.8301466
1455718309,-1.2877311,36.8300887
1455718311,-1.2877715,36.8300899
1455718312,-1.2858125,36.8321671
1455718313,-1.285876,36.8322882
1455718314,-1.2857929,36.8324859
1455718315,-1.2854951,36.8324268
1455718316,-1.2854654,36.8322992
1455718317,-1.2855138,36.8321843
1455718320,-1.2876159,36.8302246
1455718321,-1.2856085,36.8321212
1556233777,-1.2798759,36.8136688
1556233783,-1.2798256,36.8135248
1556233786,-1.2798383,36.8137304
1556233788,-1.2798853,36.8136097
1556233797,-1.2798501,36.8135417
1556233804,-1.279782,36.8138096
1556236085,-1.2799228,36.8139571
1740741304,-1.2774075,36.821596
1740741306,-1.2776381,36.8213157
1740741307,-1.2777243,36.8213654
1740741309,-1.2781175,36.821197
1740741311,-1.2780913,36.8212735
1740741313,-1.2786122,36.8211776
1740741314,-1.2791901,36.8211461
1740754091,-1.2929646,36.8210592
1740754092,-1.2934462,36.8209223
1905813110,-1.2935017,36.8120295
1905813112,-1.2915493,36.8134776
1905813118,-1.2906315,36.8143467
1905813126,-1.2924254,36.8127454
1905813128,-1.290417,36.8141958
1905813129,-1.2912322,36.8142179
1905813133,-1.2901059,36.8138686
1905813135,-1.2909057,36.8143675
2264403816,-1.2893739,36.8276325
2290108340,-1.2919437,36.819871
2376092926,-1.2879163,36.8300975
2376092930,-1.2889837,36.827798
2376092932,-1.2890541,36.8279227
2402553923,-1.2794281,36.8211394
2402553924,-1.2798249,36.8212728
2402553925,-1.2791968,36.8212239
2402553928,-1.2777575,36.8212634
2402553929,-1.2771642,36.8217932
2402553930,-1.2794589,36.8212225
2402553931,-1.2775134,36.8213855
2402553932,-1.2776133,36.8214277
2402553935,-1.2779284,36.8212936
2402556585,-1.2798946,36.8197091
2402556586,-1.2799322,36.8195549
2402556587,-1.279774,36.8197963
2402556590,-1.2796768,36.8199579
2402556591,-1.2800614,36.8191893
2402556593,-1.2793818,36.8204594
2402556595,-1.2793409,36.820621
2402556596,-1.2800207,36.81941
2402563434,-1.2804933,36.8197943
2402563435,-1.2815324,36.8210623
2402563436,-1.2802727,36.8195059
2402563437,-1.2804271,36.8196999
2402563438,-1.280026,36.8190265
2402563439,-1.2801507,36.8193128
2402563440,-1.2799496,36.8191592
2402563442,-1.2799885,36.8188681
2402563443,-1.2813749,36.8210381
2402563444,-1.2814667,36.8211407
2406353640,-1.2811479,36.8227088
2406353641,-1.2813353,36.8229425
2406353642,-1.2816678,36.8226606
2406353644,-1.2814982,36.822913
2437226832,-1.2924446,36.820315
2437226833,-1.2927774,36.8206902
2437226835,-1.2926936,36.8200696
2437226836,-1.2930234,36.8204481
2437245225,-1.2814139,36.8149386
2437245232,-1.2815559,36.815099
2468655093,-1.2899611,36.8136741
2468655094,-1.2907609,36.8143668
2468655095,-1.2905155,36.8142904
2468655096,-1.2910277,36.814336
2468655097,-1.2913884,36.8139068
2468655098,-1.2914795,36.8136178
2468655099,-1.2912932,36.8141328
2468655100,-1.2915895,36.8134072
2468655101,-1.2920594,36.8129968
2468655955,-1.2926815,36.8127018
2468655956,-1.2926125,36.8126173
2468689485,-1.2851874,36.826006
2468689486,-1.2852034,36.8258889
2468689489,-1.2852606,36.8256325
2468866227,-1.2849315,36.8240688
2468866228,-1.2849587,36.8240859
2468884223,-1.288936,36.8274065
2468884225,-1.2887873,36.8273997
2468884227,-1.2885446,36.8273561
2468884229,-1.2879669,36.8270686
2468884231,-1.2873661,36.8267465
2468884233,-1.2868995,36.8265226
2468884235,-1.2868304,36.826487
2468884237,-1.2863783,36.8262889
2468884241,-1.2860288,36.82613
2468884242,-1.285315,36.8257259
2468884245,-1.2841362,36.825622
2468884247,-1.2844546,36.8259184
2468884249,-1.2845175,36.8259637
2468884250,-1.2848484,36.8255877
2468887142,-1.2913292,36.8199164
2468887143,-1.2912498,36.8199864
2468887144,-1.2911021,36.8196394
2468887145,-1.2911471,36.8197436
2468887146,-1.2911634,36.8198066
2468887147,-1.2911587,36.8199024
2468887148,-1.2908849,36.8204415
2468887149,-1.2906126,36.8209863
2468887150,-1.2905902,36.8210184
2468887151,-1.2925123,36.8204073
2468887706,-1.2886326,36.8201792
2468887707,-1.2888932,36.8196865
2468887708,-1.2894565,36.8199574
2468887710,-1.2894803,36.8199534
2468887711,-1.289583,36.8199989
2468942132,-1.2811947,36.8182946
2469958631,-1.2890303,36.8253676
2469958637,-1.2891517,36.8251308
2469958638,-1.2891915,36.8250953
2469958644,-1.2894039,36.8274679
2469958645,-1.2894995,36.8267779
2469958647,-1.2894664,36.8270657
2469958649,-1.289573,36.8265872
2469958653,-1.2898673,36.8264696
2469958655,-1.2898596,36.8225639
2469958658,-1.2900315,36.8259519
2469958660,-1.2900945,36.825546
2469958664,-1.2904015,36.8214901
2469958667,-1.2904812,36.824511
2469958669,-1.2905378,36.8246086
2469958675,-1.2906787,36.8245419
2469958684,-1.2910269,36.824179
2469958686,-1.2912378,36.823267
2469958688,-1.2912583,36.8235125
2469958690,-1.2912852,36.8287644
2469958692,-1.2912918,36.8236455
2469958694,-1.2913421,36.8287567
2469958696,-1.2914187,36.8229227
2469958698,-1.2914531,36.8285525
2469958700,-1.2915219,36.8284432
2469958701,-1.2916398,36.8224933
2469958703,-1.2917197,36.8224134
2469958705,-1.2917471,36.822386
2469958707,-1.2918777,36.8223014
2472029883,-1.2799027,36.8150568
2472029885,-1.2800884,36.8147259
2472029887,-1.2802447,36.8146346
2472029889,-1.2803509,36.8145947
2472029891,-1.2805634,36.8145271
2472029893,-1.2808499,36.8157938
2472047206,-1.2797006,36.8143297
2472047207,-1.2798427,36.8143807
2472047208,-1.2799017,36.8144531
2472047209,-1.2799258,36.8145416
2472047210,-1.2799526,36.8146757
2472047211,-1.279958,36.8147857
2472053691,-1.2800573,36.8162554
2472053692,-1.2800771,36.8161922
2472053693,-1.2801801,36.8161402
2472053695,-1.2802799,36.8167503
2472053696,-1.2803368,36.8167754
2472053697,-1.280387,36.8167787
2472053699,-1.2801443,36.8167904
2472053713,-1.2789049,36.8168429
2472053723,-1.2795762,36.8179315
2473334040,-1.2845885,36.8151442
2473334043,-1.2851221,36.81476
2473334045,-1.2863958,36.8168655
2473334050,-1.28584,36.8160484
2473334052,-1.2863266,36.815878
2473334054,-1.2863154,36.8144569
2473334058,-1.2842962,36.8154439
2473334064,-1.2864851,36.8163498
2473334066,-1.2863989,36.8144233
2473334068,-1.2848391,36.814943
2473334070,-1.2840709,36.8157336
2473334072,-1.2861652,36.8146527
2473334080,-1.2860043,36.8165114
2473334083,-1.2863478,36.816316
2473334087,-1.2853393,36.814709
2473334089,-1.2860848,36.816388
2473334091,-1.2862054,36.8159187
2473334093,-1.286229,36.8163548
2473334095,-1.2862749,36.8171308
2473334097,-1.2858246,36.8147412
2473334099,-1.2859721,36.8146768
2473334101,-1.2854734,36.8147626
2473334103,-1.2860097,36.8161279
2473334107,-1.2856798,36.8148163
2473334109,-1.2862528,36.8164279
2473334111,-1.2839304,36.8159674
2473334113,-1.2862598,36.8160462
2473361500,-1.2794871,36.8215243
2473361504,-1.2796714,36.8212426
2473361506,-1.2797626,36.8213868
2473361508,-1.2797847,36.8245371
2473361511,-1.2796707,36.8210421
2473361514,-1.2798266,36.8233753
2473361516,-1.2798618,36.8213768
2473361519,-1.2798083,36.8211852
2473361521,-1.2799647,36.8213231
2473361526,-1.2799483,36.8212306
2473361528,-1.2800167,36.821427
2473361530,-1.2800307,36.8211407
2473361533,-1.280075,36.8213741
2473361535,-1.2800502,36.8236063
2473361537,-1.2800897,36.8212916
2473361540,-1.2802571,36.8214853
2473361543,-1.2803264,36.8216094
2473361545,-1.2803016,36.8214091
2473361547,-1.2804889,36.8216685
2473361550,-1.2804926,36.8215732
2473361552,-1.2805235,36.8218106
2473361554,-1.2807154,36.8220315
2475660509,-1.2798115,36.8139316
2475748982,-1.2780135,36.8154699
2475748985,-1.2781168,36.8156067
2475748989,-1.2788035,36.8315176
2475748994,-1.2797954,36.8230297
2475748996,-1.2801327,36.8228199
2475748999,-1.2811237,36.8227798
2475749001,-1.2826144,36.8289285
2475749005,-1.2828953,36.831606
2475749007,-1.2829707,36.8248928
2475749013,-1.283272,36.8272769
2475749015,-1.2833391,36.8300403
2475749017,-1.2835523,36.8274976
2475749022,-1.2836954,36.8305884
2475749024,-1.2837093,36.8233502
2475749025,-1.2839043,36.8236004
2475749034,-1.2844801,36.8279542
2475749037,-1.2848076,36.8266037
2475749039,-1.2849674,36.8284343
2475749041,-1.2855225,36.8273366
2488917701,-1.2889055,36.8203171
2488917702,-1.2879989,36.8220523
2488917703,-1.2876506,36.8218952
2488917704,-1.2873108,36.8225678
2488917705,-1.2879996,36.8229323
2488917706,-1.2883072,36.8222825
2488917713,-1.2875701,36.8220301
2488917714,-1.2871896,36.8218494
2488917715,-1.2881676,36.8225839
2488917716,-1.2885771,36.8227235
2488917717,-1.2895485,36.820713
2491489619,-1.2811188,36.8277919
2491489620,-1.2812864,36.8262202
2491489621,-1.2813698,36.8232878
2491489622,-1.2816437,36.8158199
2491489623,-1.2818499,36.8154119
2491489625,-1.2849648,36.8270416
2491489626,-1.2892024,36.8185634
2540738471,-1.2896206,36.8295984
2540738474,-1.2883212,36.8322031
2540738475,-1.2886961,36.8289931
2556698883,-1.2803081,36.8168106
2556698885,-1.2802732,36.8168442
2556698887,-1.2802558,36.8169152
2556698889,-1.2802276,36.8168924
2556698891,-1.2801955,36.8168643
2556698893,-1.2801271,36.8168616
2556705428,-1.2796973,36.8156567
2556705429,-1.2798132,36.8154433
2556705430,-1.2798132,36.8153945
2556705431,-1.2799483,36.8152553
2556706978,-1.279892,36.8153147
2556706979,-1.2797617,36.8151385
2556706980,-1.2798782,36.8147664
2556982832,-1.2788006,36.8105265
2623462458,-1.2798544,36.8150081
2641016846,-1.2800569,36.8192974
2641016847,-1.279959,36.819233
2684266650,-1.2852778,36.8097728
2684266651,-1.2851409,36.8082018
2713511154,-1.2862786,36.8236437
2713511155,-1.2858499,36.8240716
2713511156,-1.2859962,36.8240119
2713511157,-1.2859066,36.8240644
2713511158,-1.2858734,36.8241222
2713511159,-1.2858847,36.8242685
2713511160,-1.2858679,36.8244243
2713511161,-1.2861976,36.8236599
2713511162,-1.2886767,36.8249144
2713512388,-1.2862515,36.8268924
2713512389,-1.2865,36.8263783
2713512390,-1.2863772,36.8266168
2713512391,-1.2864036,36.8263757
2713512392,-1.2863415,36.8265235
2713512393,-1.2862951,36.8266209
2713512394,-1.2861735,36.8268564
2841857593,-1.2874215,36.8266249
2841857595,-1.2845096,36.8249756
2841857596,-1.2831282,36.8232326
2841857597,-1.2816354,36.8213491
2875605795,-1.2888154,36.8273378
2875605796,-1.2888327,36.8271958
2875605797,-1.2887741,36.8271242
2875605798,-1.2884387,36.8269711
2875605799,-1.2882713,36.8268691
2875605800,-1.2880921,36.8269289
2875606101,-1.288051,36.826942
2875606102,-1.2853314,36.8254843
2875606104,-1.285761,36.8256612
2875606105,-1.2860716,36.8257783
2875606106,-1.2864208,36.8259385
2875606107,-1.2869062,36.8261759
2875606108,-1.2872783,36.8263409
2875606109,-1.287464,36.8264304
2875606110,-1.2875693,36.8267002
2875606111,-1.2857034,36.8256588
2875606112,-1.2856242,36.8257013
2875606113,-1.28769,36.8269202
2875606114,-1.2873513,36.8274553
2875606115,-1.2866434,36.8270932
2875606119,-1.2885026,36.8289199
2875606125,-1.2902219,36.8294267
2875606126,-1.2904448,36.8293932
2875606127,-1.2905655,36.8292531
2875606128,-1.2904642,36.828966
2875606129,-1.2903724,36.8289194
2888466056,-1.2866914,36.8199785
2888466057,-1.2857801,36.8195259
2888466058,-1.2856945,36.8194333
2888466059,-1.2856819,36.8193701
2888466060,-1.2856627,36.8192711
2888466061,-1.286308,36.8199262
2888466062,-1.2863307,36.8198693
2888466063,-1.2863482,36.8198214
2888466064,-1.2860316,36.8196586
2888466065,-1.2860102,36.8197183
2888466066,-1.2859853,36.8197712
2888466067,-1.2861685,36.8198685
2938717139,-1.2839719,36.8228057
2938717142,-1.2842165,36.823191
2938717143,-1.2842059,36.8231309
2977725268,-1.2843084,36.8315102
2999417275,-1.2855456,36.8250019
2999417277,-1.2813192,36.8209717
3011892140,-1.2855944,36.8188474
3011892141,-1.2850611,36.8188434
3011892147,-1.2817295,36.8171579
3011892149,-1.2828031,36.8176907
3068173414,-1.2926576,36.8209666
3068173416,-1.2927831,36.8208544
3068173418,-1.2928424,36.8207937
3068173419,-1.2928827,36.8207632
3068173421,-1.2930291,36.8207518
3068173422,-1.2931933,36.8207819
3068173423,-1.292946,36.8207438
3205001609,-1.2851874,36.8078528
3374306578,-1.2897119,36.8263083
3374306580,-1.289514,36.8269705
3385470162,-1.2812093,36.8207987
3385470169,-1.2811684,36.8208502
3421777545,-1.2811389,36.8164489
3421777547,-1.2805603,36.8198922
3421777548,-1.2821746,36.8220442
3423592905,-1.2898471,36.8252751
3423592906,-1.2896662,36.8252366
3508430464,-1.293423,36.8169927
3514011812,-1.2818809,36.8217081
3514011813,-1.2817422,36.8214566
3590900163,-1.290972,36.8237599
3590900164,-1.2904112,36.8234657
3590900165,-1.2896285,36.8230383
3590900166,-1.2839573,36.8195137
3590900167,-1.2844676,36.8197803
3590908063,-1.2838656,36.8205555
3590908064,-1.2831716,36.8202033
3590911088,-1.2833522,36.8198378
3590911089,-1.2831013,36.8203676
3590911090,-1.2827903,36.8210168
3590911091,-1.2826714,36.8212447
3641043080,-1.2846227,36.8244965
3643216877,-1.2845881,36.8244525
3643216879,-1.2845582,36.824413
3715965268,-1.2862226,36.823612
3715965269,-1.2862541,36.8236878
3740165599,-1.2888677,36.8158769
3740165600,-1.2891277,36.816635
3740165601,-1.2890554,36.8163992
3740165602,-1.2880344,36.8167908
3740165603,-1.2876429,36.8169424
3740165604,-1.2867572,36.8172525
3764870386,-1.2803259,36.8195819
3764870387,-1.2802798,36.8195735
3764870388,-1.2802468,36.8195779
3764870389,-1.2802123,36.8196029
3764870390,-1.2802014,36.8196465
3764870391,-1.2802169,36.819698
3767640323,-1.2913231,36.8215836
3767640324,-1.2916138,36.8208894
3808612133,-1.2790949,36.8308061
3808612231,-1.2803893,36.8323013
4007384182,-1.286277,36.8239186
4007384183,-1.2859857,36.8244813
4007384186,-1.2850991,36.8242085
4007384188,-1.28482,36.8241843
4007388989,-1.2854282,36.825601
4007388991,-1.2884055,36.8256541
4007388992,-1.2882723,36.8255872
4007388993,-1.2884858,36.8256928
4007388995,-1.2895082,36.8271636
4007388996,-1.2894336,36.8271271
4012174908,-1.2819903,36.8136889
4012174909,-1.2821217,36.8137557
4012174910,-1.2820768,36.8138441
4012174911,-1.2820628,36.8139025
4012174912,-1.2823288,36.8139621
4012174913,-1.2826064,36.8139835
4012174914,-1.2828499,36.813992
4012174915,-1.282163,36.8137205
4012174916,-1.2832967,36.8140586
4012174917,-1.2826686,36.8139146
4012174918,-1.2827361,36.8136768
4012174919,-1.2827361,36.8136131
4012174920,-1.2827142,36.8135584
4102502808,-1.2847065,36.8180922
4102502809,-1.2848157,36.8181429
4102502810,-1.2854094,36.8168643
4264625847,-1.2789065,36.8139262
4435948027,-1.2805972,36.8156668
4452980655,-1.2802043,36.8154598
4516748781,-1.2820957,36.8128609
4792408362,-1.2814454,36.8190829
4792408363,-1.2812738,36.8193685
4792408364,-1.2809493,36.8191808
4792408365,-1.2810351,36.8190145
4792408366,-1.2812041,36.8190171
4792408367,-1.2808796,36.8200927
4792408368,-1.28107,36.8197735
4792408369,-1.2807616,36.8195375
4792408370,-1.2807643,36.8197574
4792408371,-1.2809011,36.8198889
4792408372,-1.2809682,36.8199442
4792408373,-1.2815634,36.8191486
4792408374,-1.2815125,36.8194704
4792408375,-1.2813542,36.8201893
4792408376,-1.2811907,36.8200632
4792408377,-1.2809963,36.8192079
4792408378,-1.2808106,36.819575
4808895047,-1.2860399,36.8200876
4879030398,-1.2851357,36.8087536
4927677643,-1.2789829,36.823833
4927677644,-1.2794039,36.823839
4927677664,-1.2786786,36.8212467
5002537421,-1.2934989,36.8239528
5002537422,-1.293491,36.8237308
5002537423,-1.2930642,36.8221746
5002537424,-1.2934802,36.8243977
5002537425,-1.2930965,36.8228153
5002537426,-1.2933868,36.824794
5002537427,-1.2929206,36.8224864
5002537428,-1.2933304,36.8231978
5002537429,-1.2936741,36.8219241
5002542785,-1.2931737,36.8221127
5106252454,-1.2930496,36.8123236
5378551381,-1.2935933,36.8142548
5378551382,-1.2934766,36.8144305
5378551383,-1.2933915,36.8145827
5378551384,-1.2932846,36.8147669
5378551385,-1.2932071,36.814912
5378551724,-1.2930355,36.8129231
5378551747,-1.2940753,36.8134528
5378552113,-1.2915231,36.8154269
5378552115,-1.2921888,36.8165159
5383782017,-1.2909292,36.8106794
5426483320,-1.2896353,36.8155664
5482420881,-1.2806508,36.8134649
5482420882,-1.2807943,36.8135454
5482420883,-1.2808372,36.813599
5482420884,-1.2812126,36.8140912
5482420885,-1.2811335,36.8140684
5482420886,-1.2810906,36.8140335
5482420887,-1.2809458,36.8138954
5482420888,-1.2808479,36.8137237
5482420889,-1.2808734,36.8136567
5482420890,-1.2809914,36.8137036
5482420891,-1.281108,36.8138109
5482420892,-1.2812756,36.8140054
5496614455,-1.2794678,36.8309527
5496667744,-1.2822558,36.8317328
5496667746,-1.2810551,36.8322256
5496667747,-1.2813159,36.832117
5496667748,-1.2808788,36.8320251
5496667749,-1.2838251,36.8312607
5496667750,-1.2811798,36.8320721
5496667751,-1.2812046,36.8321572
5496667752,-1.2810383,36.8321612
5496667753,-1.2811161,36.8320794
5496667754,-1.2840591,36.8311327
5496667755,-1.2842257,36.8312071
5496667756,-1.2841918,36.8310017
5496667757,-1.2866421,36.8303414
5496667758,-1.2867225,36.8303696
5496667759,-1.2868231,36.8304292
5496667760,-1.2876259,36.8301686
5496667761,-1.2876524,36.8303101
5496786738,-1.281934,36.8299404
5496786759,-1.287993,36.829941
5496786760,-1.289141,36.8305525
5496786761,-1.2889485,36.8309388
5535975913,-1.2822543,36.8160512
5536006821,-1.2838848,36.8176606
5536013006,-1.2848808,36.8181761
5552396269,-1.2801424,36.8245113
5552396292,-1.2839813,36.8254517
5552396293,-1.2845498,36.8250179
5552396294,-1.2842401,36.8252499
5552396295,-1.2834507,36.8242256
5552457017,-1.2826122,36.8207658
5552457018,-1.2828654,36.820866
5552467810,-1.2808973,36.820475
5555073725,-1.2836133,36.8215551
5555073726,-1.2833747,36.8214275
5555073727,-1.2832031,36.821339
5555073728,-1.2831615,36.8213169
5555073734,-1.2839367,36.8228543
5555073735,-1.2824347,36.8212239
5555073736,-1.2824053,36.8212981
5555073737,-1.2826392,36.8213506
5555073738,-1.2848836,36.8241079
5555073739,-1.2849901,36.824416
5555073749,-1.2852786,36.8203032
5555073754,-1.2869544,36.819446
5555073756,-1.2871334,36.8194977
5555073757,-1.2877478,36.8197908
5555073758,-1.2878414,36.8198434
5555073759,-1.2858183,36.8204987
5555073760,-1.2870926,36.819485
5555073761,-1.281628,36.8201182
5555073762,-1.2813952,36.8205735
5555073766,-1.2838846,36.8201141
5555073769,-1.2843308,36.8213779
5555073770,-1.2843415,36.8216895
5555073771,-1.284284,36.8214049
5555073772,-1.2842366,36.8214322
5555073773,-1.2841877,36.8214574
5555073784,-1.2867587,36.8224991
5555073785,-1.2879124,36.820226
5555073786,-1.2879634,36.8201267
5555073934,-1.2841633,36.8201285
5555073935,-1.2841241,36.8201728
5555073936,-1.2841455,36.8202481
5555073937,-1.2843143,36.8201528
5555073938,-1.2843572,36.8200218
5555073939,-1.2842749,36.8202978
5555073940,-1.2843138,36.8202801
5555073941,-1.2843286,36.8202573
5555073942,-1.2843318,36.8202008
5555073949,-1.2807192,36.8172495
5555073950,-1.2807743,36.8172368
5555073951,-1.2809306,36.8172465
